V,D,included_M_R,M_R_weight,Phi_ECMP_ASP,Phi_MP,time_MP[s],peak_RAM_MP[MB],Phi_IT,time_IT[s],peak_RAM_IT[MB],Phi_MD_MP,MD_MP_to_MP,Phi_MD_IT,MD_IT_to_IT,MD_IT_to_MP
31,6,shift_1,0.010869565217391304,465.0,930.0,38.91585564613342,10.7058744430542,930.0,0.03298473358154297,8.392333984375e-05,930.0,1.0,930.0,1.0,1.0
31,6,shift_2,0.010869565217391304,232.5,930.0,37.846251010894775,10.668009757995605,465.0,0.0327608585357666,6.103515625e-05,930.0,1.0,744.2633017677534,1.6005662403607601,0.8002831201803801
31,6,shift_3,0.010869565217391304,155.0,655.4775365219131,35.86397385597229,10.611834526062012,310.0,0.03278183937072754,6.103515625e-05,655.4775365218858,0.9999999999999584,496.17553451183556,1.60056624036076,0.756968022343887
31,6,shift_4,0.010869565217391304,155.0,729.913670026357,36.644766092300415,10.61182689666748,572.3076587203007,0.005595207214355469,6.103515625e-05,664.5469901204826,0.9104460121927653,511.1241620842813,0.8930933463780169,0.7002528971211414
31,6,shift_5,0.010869565217391304,155.0,743.1937082733499,38.09523391723633,10.6579008102417,465.00001108646427,0.005818843841552734,6.103515625e-05,673.8709423576701,0.906723152868535,519.7470039584796,1.117735465734936,0.6993425780823677
31,6,shift_6,0.010869565217391304,155.00000000000003,683.4602579301107,37.657060384750366,10.64509105682373,551.1111111111112,0.006562471389770508,6.103515625e-05,683.4602579301389,1.0000000000000413,522.2996809323861,0.9477211952402165,0.76419905162327
31,6,shift_7,0.010869565217391304,155.00000000000003,760.1413968985242,37.34495162963867,10.632281303405762,465.00001108646427,0.0036683082580566406,6.103515625e-05,681.2481174652655,0.89621236291675,531.4003653414131,1.1427964573587979,0.6990809440317233
31,6,shift_8,0.010869565217391304,155.0,759.936292565692,36.36675024032593,10.61939525604248,551.1111111111112,0.012392282485961914,6.103515625e-05,679.0502507715622,0.8935620754194501,525.7330025963298,0.9539510127755982,0.6918119423160505
31,6,shift_9,0.010869565217391304,155.00000000000003,676.8665201415276,35.934104919433594,10.6115140914917,551.1111111111112,0.0046160221099853516,6.103515625e-05,676.8665201414893,0.9999999999999434,505.1435091156928,0.9165910447663779,0.7462970823406528
31,6,shift_10,0.010869565217391304,155.00000000000003,759.5975178833058,36.710777044296265,10.6115140914917,465.00001108646427,0.043229103088378906,6.103515625e-05,674.8928349753747,0.8884874148299363,521.5676461680711,1.121650825232106,0.6866368489742716
31,6,shift_11,0.010869565217391304,155.0,756.2726985955303,36.682615995407104,10.611468315124512,620.0000591278133,0.0052318572998046875,6.103515625e-05,672.9306265399813,0.8897989148486741,516.0795876806529,0.8323863523604325,0.6823988075188505
31,6,shift_12,0.010869565217391304,155.00000000000003,670.9797950219626,37.52927780151367,10.652575492858887,551.1111111111112,0.005509376525878906,6.103515625e-05,670.9797950219595,0.9999999999999954,501.1046750886931,0.9092625152819027,0.7468252826782823
31,6,shift_13,0.010869565217391304,232.5,761.076278054937,37.77956199645996,10.640093803405762,465.0,0.04920005798339844,6.103515625e-05,674.4918174063106,0.8862341881553475,523.4680126872229,1.1257376616929524,0.687799669732233
31,6,shift_14,0.010869565217391304,232.5,772.4532065760728,36.760008096694946,10.627108573913574,465.0,0.04142403602600098,6.103515625e-05,678.0407982829175,0.877775886630542,529.3916198343536,1.1384766017943089,0.6853381089333571
31,6,shift_15,0.010869565217391304,155.0,681.6273241322031,36.095520973205566,10.613909721374512,551.1111111111111,0.005892276763916016,6.103515625e-05,681.6273241322781,1.0000000000001101,524.3638636105901,0.9514666880030869,0.7692823410184898
31,6,shift_16,0.010869565217391304,232.5,758.2712604558338,36.08137249946594,10.611300468444824,480.0,0.01632547378540039,6.103515625e-05,676.3092858649861,0.8919094275819232,533.1366349776314,1.1107013228700653,0.7030948722191277
31,6,shift_17,0.010869565217391304,232.5,753.3895388375488,36.48756647109985,10.61133861541748,465.0,0.014847040176391602,6.103515625e-05,671.073587569895,0.8907391899884034,528.3124341692313,1.136155772406949,0.7012473719563417
31,6,shift_18,0.010869565217391304,155.0,665.9183316148863,36.9251344203949,10.61133098602295,310.0,0.006302595138549805,6.103515625e-05,665.9183316149748,1.000000000000133,512.5059834148256,1.6532451077897599,0.7696228787875116
31,6,shift_19,0.010869565217391304,186.0,727.4548335784147,37.60997247695923,10.647303581237793,465.0,0.020083904266357422,6.103515625e-05,666.8247367950759,0.916654486320348,522.9772881715202,1.1246823401538069,0.7189137579840505
31,6,shift_20,0.010869565217391304,232.5,729.6481203041803,36.982675313949585,10.6345853805542,465.0,0.03669404983520508,6.103515625e-05,667.7336128191345,0.9151447036425797,518.1994352378027,1.114407387608178,0.7102045778200216
31,6,shift_21,0.010869565217391304,155.0,668.644969804221,36.731634855270386,10.621760368347168,566.8571428571429,0.005580902099609375,6.103515625e-05,668.6449698041573,0.9999999999999047,504.8587158909978,0.8906277750093207,0.7550475045655698
31,6,shift_22,0.010869565217391304,232.5,739.0646308923804,36.31428146362305,10.611254692077637,465.0,0.010207176208496094,6.103515625e-05,667.6935990204854,0.903430594715758,516.4333267524219,1.110609304843918,0.6987661229693223
31,6,shift_23,0.010869565217391304,232.5,733.2174421627244,36.90319561958313,10.611292839050293,465.0,0.0906064510345459,6.103515625e-05,666.7449316754607,0.9093413404198433,516.2747497233266,1.1102682789748959,0.7041222972008196
31,6,shift_24,0.010869565217391304,155.0,665.7989562624256,36.525418758392334,10.61127758026123,551.1111111111111,0.005403041839599609,6.103515625e-05,665.7989562624454,1.0000000000000298,502.12501185573905,0.9111139328027523,0.7541691183694583
31,6,shift_25,0.010869565217391304,232.5,741.2084033459968,37.87167000770569,10.655421257019043,465.0,0.03381967544555664,6.103515625e-05,666.1674257171109,0.8987585984048042,507.00243348520564,1.0903278139466788,0.6840214320243432
31,6,shift_26,0.010869565217391304,232.5,739.8871302643703,37.57253122329712,10.64264965057373,465.0,0.020665884017944336,6.103515625e-05,666.5363032378649,0.9008621396072989,510.8900458827585,1.0986882707156096,0.6904972731451776
31,6,shift_27,0.010869565217391304,155.0,666.9055895025793,37.08327913284302,10.629717826843262,310.0,0.009114265441894531,6.103515625e-05,666.9055895025936,1.0000000000000213,495.0687621817329,1.596996007037848,0.7423371013444148
31,6,shift_28,0.010869565217391304,232.5,745.6728493468195,36.520479917526245,10.61646556854248,465.0,0.06401896476745605,6.103515625e-05,670.5432743631123,0.899245929297925,514.7795783664294,1.1070528567019988,0.6903558025712702
31,6,shift_29,0.010869565217391304,186.0,754.725624384593,36.670143127441406,10.611201286315918,465.0,0.05648612976074219,6.103515625e-05,674.220860901504,0.8933324099751708,517.0565060832669,1.1119494754478858,0.6850920246743674
31,6,shift_30,0.010869565217391304,155.0,677.9390092590907,36.55755376815796,10.611247062683105,551.1111111111111,0.008873939514160156,6.103515625e-05,677.9390092590277,0.9999999999999071,506.06981322070817,0.9182718385053172,0.7464828049558385
31,6,shift_31,0.010869565217391304,232.5,759.6916999692847,36.538233280181885,10.611247062683105,465.0,0.028814077377319336,6.103515625e-05,679.8947721604602,0.8949614326284586,524.3635534582402,1.1276635558241723,0.6902320421289858
31,6,shift_32,0.010869565217391304,232.5,766.5189927443447,38.07003664970398,10.64979076385498,465.0,0.05795717239379883,6.103515625e-05,681.8618519356304,0.8895563689744739,530.7261649191053,1.1413465912238823,0.6923848853620215
31,6,shift_33,0.010869565217391304,155.0,683.8403470958997,36.936765909194946,10.637187004089355,551.1111111111111,0.004320383071899414,6.103515625e-05,683.8403470959395,1.0000000000000582,513.3869728702543,0.9315489427081228,0.75074098077202
31,6,shift_34,0.010869565217391304,232.5,756.2595653504745,36.63757348060608,10.624369621276855,465.0,0.09945011138916016,6.103515625e-05,678.8199159677474,0.8976017587997858,522.8724213092769,1.1244568200199503,0.6913928038278251
31,6,shift_35,0.010869565217391304,186.0,746.3926741524037,36.129685163497925,10.611018180847168,465.0,0.11364603042602539,6.103515625e-05,673.8726628442572,0.9028393313338725,521.731341115583,1.1220028841195333,0.6990038342860961
31,6,shift_36,0.010869565217391304,155.0,668.9969993339013,36.205322265625,10.611201286315918,566.8571428571429,0.00972747802734375,6.103515625e-05,668.9969993338934,0.9999999999999882,510.62034064336626,0.9007919315785191,0.7632625275625667
31,6,shift_37,0.010869565217391304,186.0,750.5487161449173,36.98794865608215,10.611247062683105,465.0,0.05514359474182129,6.103515625e-05,673.8245775657628,0.8977759378855023,523.9342387569361,1.1267402984020132,0.6980682632408552
31,6,shift_38,0.010869565217391304,232.5,748.7970442823945,38.26425385475159,10.658709526062012,465.0,0.04123568534851074,6.103515625e-05,678.7223352152259,0.906416952894994,526.0925540294127,1.131381836622393,0.702583641383882
31,6,shift_39,0.010869565217391304,155.0,683.6918138041733,37.650728702545166,10.645892143249512,583.5294117647059,0.0054798126220703125,6.103515625e-05,683.691813804051,0.999999999999821,518.6622711176786,0.8888365533266671,0.75861998146761
31,6,shift_40,0.010869565217391304,232.5,763.4191858789341,36.9537672996521,10.63318157196045,465.0,0.04876995086669922,6.103515625e-05,682.6507579841453,0.8942017316452441,529.1581899039395,1.1379746019439558,0.6931423779908191
31,6,shift_41,0.010869565217391304,232.5,755.8183632734534,36.447744607925415,10.62036418914795,465.0,0.01470184326171875,6.103515625e-05,681.6128677699144,0.9018209941577039,530.3354205025216,1.1405062806505841,0.7016704624714807
31,6,shift_42,0.010869565217391304,155.0,680.5781287449698,36.172348499298096,10.611201286315918,551.1111111111111,0.005856752395629883,6.103515625e-05,680.578128745034,1.0000000000000941,516.8146106582952,0.9377684467590035,0.7593758729968811
31,6,shift_43,0.010869565217391304,232.5,751.7918691334924,36.67135548591614,10.611247062683105,465.0,0.009763240814208984,6.103515625e-05,674.8813357907824,0.8976970402308869,528.0332890190161,1.1355554602559488,0.7023663206515148
31,6,shift_44,0.010869565217391304,232.5,739.568344832801,36.62797212600708,10.611247062683105,465.0,0.0377047061920166,6.103515625e-05,669.2791214053739,0.9049591239017701,516.7687370433647,1.1113306172975586,0.6987437207851208
31,6,shift_45,0.010869565217391304,155.0,663.7691496789562,37.71994495391846,10.653903007507324,551.1111111111111,0.005221843719482422,6.103515625e-05,663.7691496789129,0.9999999999999347,493.3647714501021,0.895218335292524,0.743277646586508
31,6,shift_46,0.010869565217391304,232.5,725.1451963897115,37.388051986694336,10.6412992477417,465.0,0.09088802337646484,6.103515625e-05,663.7691496789478,0.9153603347076733,513.3795133723115,1.1040419642415302,0.7079678882633159
31,6,shift_47,0.010869565217391304,232.5,725.1451963897113,37.1322603225708,10.628321647644043,465.0,0.031201839447021484,6.103515625e-05,663.7691496789957,0.9153603347077397,519.1583249848194,1.1164695160963858,0.7159370669068194
31,6,shift_48,0.010869565217391304,155.0,663.7691496789564,36.303722858428955,10.61518383026123,551.1111111111111,0.005929470062255859,6.103515625e-05,663.7691496790358,1.0000000000001195,502.0362939283703,0.9109529526926075,0.7563417103238211
31,6,shift_49,0.010869565217391304,232.5,739.5683448328007,36.36927366256714,10.611201286315918,465.0,0.03269624710083008,6.103515625e-05,669.279121405385,0.9049591239017857,516.8484938939124,1.1115021374062632,0.6988515632192991
31,6,shift_50,0.010869565217391304,232.5,751.7918691334925,37.000240087509155,10.611247062683105,465.0,0.04423332214355469,6.103515625e-05,674.8813357906997,0.8976970402307769,521.6081121284292,1.121737875545009,0.6938198370376488
31,6,shift_51,0.010869565217391304,155.0,680.57812874497,36.52332305908203,10.611247062683105,310.0,0.006578683853149414,6.103515625e-05,680.5781287448543,0.9999999999998301,508.8976226081424,1.6416052342198142,0.7477431335423348
31,6,shift_52,0.010869565217391304,232.5,755.818363273453,37.5936119556427,10.648455619812012,465.0,0.03432273864746094,6.103515625e-05,681.6128677700517,0.9018209941578862,520.0682889305248,1.1184264278075802,0.6880863368787529
31,6,shift_53,0.010869565217391304,232.5,763.4191858789345,37.27271890640259,10.635851860046387,465.0,0.11963152885437012,6.103515625e-05,682.6507579842352,0.8942017316453612,512.2449558477119,1.1016020555864774,0.6709877945469207
31,6,shift_54,0.010869565217391304,155.0,683.6918138041739,36.85563659667969,10.623034477233887,551.1111111111111,0.0062923431396484375,6.103515625e-05,683.6918138042357,1.0000000000000904,494.96322514752006,0.8981187553080001,0.7239566353639122
31,6,shift_55,0.010869565217391304,232.5,748.7970442823943,36.25182342529297,10.61072826385498,465.0,0.3690683841705322,6.103515625e-05,678.722335215129,0.9064169528948648,508.6684332798884,1.0939106092040611,0.6793141575062814
31,6,shift_56,0.010869565217391304,186.0,750.5487161449175,36.46072220802307,10.611201286315918,465.0,0.013607025146484375,6.103515625e-05,673.824577565833,0.8977759378855956,514.1348728239702,1.1056663931698285,0.6850119942443549
31,6,shift_57,0.010869565217391304,155.0,668.9969993339013,36.9121572971344,10.611247062683105,551.1111111111111,0.006190776824951172,6.103515625e-05,668.9969993339101,1.0000000000000133,508.91459305674346,0.923433737401349,0.7607128186874579
31,6,shift_58,0.010869565217391304,186.0,746.3926741524037,38.30157947540283,10.657374382019043,465.0,0.019335031509399414,6.103515625e-05,673.8726628443486,0.902839331333995,526.1227115256091,1.1314466914529229,0.704887292902585
31,6,shift_59,0.010869565217391304,232.5,756.2595653504744,37.64942479133606,10.644610404968262,465.0,0.039237260818481445,6.103515625e-05,678.8199159675714,0.8976017587995532,526.7932132734888,1.132888630695675,0.6965772565525916
31,6,shift_60,0.010869565217391304,155.0,683.8403470958995,36.79631209373474,10.63184642791748,551.1111111111111,0.004158973693847656,6.103515625e-05,683.8403470959614,1.0000000000000906,518.1975489845596,0.9402778106574671,0.7577756287490438
31,6,shift_61,0.010869565217391304,232.5,766.5189927443449,36.54147815704346,10.61902904510498,465.0,0.03346991539001465,6.103515625e-05,681.8618519356019,0.8895563689744365,535.0129383970345,1.1505654589183538,0.6979774062499662
31,6,shift_62,0.010869565217391304,232.5,759.6916999692845,36.029892683029175,10.611201286315918,465.0,0.03602123260498047,6.103515625e-05,679.8947721604746,0.8949614326284778,538.8745816599917,1.1588700680860036,0.7093332488452608
31,6,shift_63,0.010869565217391304,155.0,677.9390092590908,36.811166524887085,10.611247062683105,583.5294117647059,0.005038738250732422,6.103515625e-05,677.9390092591092,1.000000000000027,517.8224439094223,0.8873973333125181,0.7638186279844592
31,6,shift_64,0.010869565217391304,186.0,754.7256243845931,36.54406213760376,10.611247062683105,465.0,0.07243537902832031,6.103515625e-05,674.2208609014654,0.8933324099751195,528.2658632513253,1.1360556198953233,0.6999442528297298
31,6,shift_65,0.010869565217391304,232.5,745.6728493468195,37.78396677970886,10.6524076461792,465.0,0.0324549674987793,6.103515625e-05,670.5432743631214,0.8992459292979372,533.5742575297566,1.147471521569369,0.7155607958599364
31,6,shift_66,0.010869565217391304,155.0,666.9055895025793,37.671313762664795,10.63996410369873,551.1111111111111,0.005138874053955078,6.103515625e-05,666.9055895026071,1.0000000000000415,518.7468631442813,0.9412745500601879,0.7778415285605804
31,6,shift_67,0.010869565217391304,232.5,739.8871302643704,37.04832863807678,10.626986503601074,465.0,0.032260894775390625,6.103515625e-05,666.5363032376375,0.9008621396069915,524.0212562766437,1.1269274328529972,0.7082448590360056
31,6,shift_68,0.010869565217391304,232.5,741.2084033459964,36.14711308479309,10.613795280456543,465.0,0.04055523872375488,6.103515625e-05,666.1674257174061,0.898758598405203,521.8719014420977,1.122305164391608,0.7040825482903864
31,6,shift_69,0.010869565217391304,155.0,665.7989562624258,36.07026219367981,10.611201286315918,310.0,0.01664566993713379,6.103515625e-05,665.7989562623115,0.9999999999998284,508.20304572972157,1.6393646636442631,0.7632980510852776
31,6,shift_70,0.010869565217391304,232.5,733.2174421627244,36.71035575866699,10.611247062683105,465.0,0.14263463020324707,6.103515625e-05,666.7449316753401,0.9093413404196788,520.2348114267155,1.118784540702614,0.7095232348704258
31,6,shift_71,0.010869565217391304,232.5,739.0646308923805,36.62454652786255,10.611247062683105,465.0,0.04796028137207031,6.103515625e-05,667.6935990205966,0.9034305947159084,519.8511542454752,1.1179594714956456,0.7033906542351825
31,6,shift_72,0.010869565217391304,155.0,668.6449698042213,37.46735143661499,10.64722728729248,566.8571428571429,0.00604248046875,6.103515625e-05,668.6449698041241,0.9999999999998547,511.0900475125916,0.9016205475272533,0.7643668472705901
31,6,shift_73,0.010869565217391304,232.5,729.6481203041805,36.96827030181885,10.634516716003418,465.0,0.02219867706298828,6.103515625e-05,667.733612819168,0.9151447036426256,521.9262556327106,1.1224220551241089,0.7153122732847261
31,6,shift_74,0.010869565217391304,186.0,727.4548335784147,36.453369140625,10.621699333190918,572.3076923076923,0.006016969680786133,6.103515625e-05,666.8247367949483,0.9166544863201725,521.4819853413758,0.9111916410534793,0.7168582312886146
31,6,shift_75,0.010869565217391304,155.0,665.9183316148863,36.31149649620056,10.611201286315918,551.1111111111111,0.00516057014465332,6.103515625e-05,665.9183316148004,0.9999999999998711,506.9177677211282,0.9198104656230149,0.7612311354934869
31,6,shift_76,0.010869565217391304,232.5,753.389538837549,37.043553590774536,10.611247062683105,465.0,0.040189504623413086,6.103515625e-05,671.0735875701968,0.8907391899888036,522.4071097138003,1.1234561499221511,0.6934090304994868
31,6,shift_77,0.010869565217391304,232.5,758.271260455834,36.5488715171814,10.611247062683105,465.0,0.03185319900512695,6.103515625e-05,676.3092858651198,0.8919094275820993,524.6194128010975,1.1282137909701022,0.6918624510254062
31,6,shift_78,0.010869565217391304,155.0,681.6273241322031,37.74064540863037,10.65539836883545,583.5294117647059,0.0053904056549072266,6.103515625e-05,681.6273241321072,0.9999999999998594,510.705579191727,0.8752010933729193,0.7492445814755433
31,6,shift_79,0.010869565217391304,232.5,772.4532065760733,37.31183195114136,10.642634391784668,496.0,0.01706981658935547,6.103515625e-05,678.040798282747,0.8777758866303207,527.5812986159734,1.0636719730160755,0.6829945090842415
31,6,shift_80,0.010869565217391304,232.5,761.0762780549372,36.74806809425354,10.62971019744873,465.0,0.106658935546875,6.103515625e-05,674.4918174063591,0.886234188155411,526.8348214951375,1.1329781107422312,0.6922234166088522
31,6,shift_81,0.010869565217391304,155.0,670.9797950219618,36.216928243637085,10.61646556854248,551.1111111111111,0.005789041519165039,6.103515625e-05,670.9797950219764,1.0000000000000218,508.61638081838373,0.9228926264849705,0.758020412226774
31,6,shift_82,0.010869565217391304,154.99999999999997,756.2726985955302,35.958277463912964,10.611201286315918,487.86886466276735,0.011285543441772461,6.103515625e-05,672.930626540129,0.8897989148488695,521.3492718784503,1.0686258329660487,0.6893667758292017
31,6,shift_83,0.010869565217391304,155.0,759.5975178833057,36.527745485305786,10.611247062683105,500.1681570146602,0.007032871246337891,6.103515625e-05,674.8928349757902,0.8884874148304833,515.9544207026478,1.0315619126619548,0.6792471125240196
31,6,shift_84,0.010869565217391304,155.0,676.8665201415275,36.429680585861206,10.611247062683105,566.8571428571429,0.005682229995727539,6.103515625e-05,676.8665201409724,0.9999999999991799,497.6760190702652,0.8779566868679074,0.7352646411972112
31,6,shift_85,0.010869565217391304,155.0,759.9362925656918,38.05957627296448,10.64979076385498,531.4286003891318,0.01915907859802246,6.103515625e-05,679.0502507716004,0.8935620754195006,511.8539529618526,0.9631659880312314,0.6735485039591078
31,6,shift_86,0.010869565217391304,154.99999999999997,760.1413968985233,37.25786805152893,10.637187004089355,508.71794871794873,0.0069637298583984375,6.103515625e-05,681.2481174654691,0.8962123629170189,511.8852676512305,1.0062260805644148,0.6734079603344714
31,6,shift_87,0.010869565217391304,155.0,683.4602579301104,36.457398414611816,10.624369621276855,551.1111111111111,0.005557060241699219,6.103515625e-05,683.4602579301439,1.000000000000049,493.15511743624955,0.8948379147028722,0.7215563914861585
31,6,shift_88,0.010869565217391304,155.0,743.1937082733498,35.98186659812927,10.611018180847168,465.0000110864642,0.015383243560791016,6.103515625e-05,673.8709423579753,0.9067231528689459,513.0385944643639,1.1033087789947755,0.690316116448696
31,6,shift_89,0.010869565217391304,154.99999999999997,729.9136700263565,36.11686134338379,10.611201286315918,572.3077091013896,0.005715131759643555,6.103515625e-05,664.5469901208503,0.9104460121932696,508.7821659681824,0.8890010703630885,0.6970443038144645
31,6,shift_90,0.010869565217391304,155.0,655.477536521913,36.458410024642944,10.611247062683105,310.0,0.028643369674682617,6.103515625e-05,655.4775365216005,0.9999999999995234,487.3408069449596,1.572067119177289,0.7434897151943323
31,6,shift_91,0.010869565217391304,232.5,930.0,38.19768834114075,10.658709526062012,465.0,0.029222726821899414,6.103515625e-05,930.0,1.0,731.0112104174394,1.572067119177289,0.7860335595886445
31,6,shift_92,0.010869565217391304,465.0,930.0,37.46236538887024,10.645892143249512,930.0,0.028343915939331055,6.103515625e-05,930.0,1.0,930.0,1.0,1.0
